custom_year,custom_month,custom_day,custom_date,custom_user_id,custom_produit_id,custom_event_name,sales,quantity
year1,month1,day3,date3,user7222,produit116,event_name1,,
year1,month1,day4,date4,user7239,produit116,event_name1,,
year1,month1,day4,date4,user7382,produit116,event_name1,,
year1,month1,day3,date3,user7418,produit116,event_name1,,
year1,month1,day3,date3,user7425,produit116,event_name1,,
year1,month1,day2,date2,user7607,produit116,event_name1,,
year1,month1,day4,date4,user7607,produit116,event_name1,,
year1,month1,day6,date6,user7775,produit116,event_name1,,
year1,month1,day2,date2,user7776,produit116,event_name1,,
year1,month1,day8,date8,user7783,produit116,event_name1,,
year1,month1,day5,date5,user7799,produit116,event_name1,,
year1,month1,day1,date1,user7816,produit116,event_name1,,
year1,month1,day6,date6,user8255,produit116,event_name1,,
year1,month1,day8,date8,user8343,produit116,event_name1,,
year1,month1,day2,date2,user415,produit117,event_name1,,
year1,month1,day2,date2,user8590,produit117,event_name1,,
year1,month1,day2,date2,user714,produit118,event_name1,,
year1,month1,day1,date1,user1609,produit118,event_name1,,
year1,month1,day7,date7,user2583,produit118,event_name1,,
year1,month1,day5,date5,user2749,produit118,event_name1,,
year1,month1,day6,date6,user3630,produit118,event_name1,,
year1,month1,day4,date4,user4008,produit118,event_name1,,
year1,month1,day7,date7,user4041,produit118,event_name1,,
year1,month1,day5,date5,user4359,produit118,event_name1,,
year1,month1,day7,date7,user5852,produit118,event_name1,,
year1,month1,day6,date6,user6501,produit118,event_name1,,
year1,month1,day2,date2,user7955,produit118,event_name1,,
year1,month1,day7,date7,user8484,produit118,event_name1,,
year1,month1,day3,date3,user52,produit119,event_name1,,
year1,month1,day3,date3,user62,produit119,event_name1,,
year1,month1,day8,date8,user118,produit119,event_name1,,
year1,month1,day2,date2,user156,produit119,event_name1,,
year1,month1,day2,date2,user156,produit119,event_name1,,
year1,month1,day5,date5,user428,produit119,event_name1,,
year1,month1,day5,date5,user428,produit119,event_name1,,
year1,month1,day5,date5,user428,produit119,event_name1,,
year1,month1,day5,date5,user428,produit119,event_name1,,
year1,month1,day3,date3,user667,produit119,event_name1,,
year1,month1,day5,date5,user679,produit119,event_name1,,
year1,month1,day7,date7,user787,produit119,event_name1,,
year1,month1,day8,date8,user799,produit119,event_name1,,
year1,month1,day6,date6,user1064,produit119,event_name1,,
year1,month1,day1,date1,user1104,produit119,event_name1,,
year1,month1,day3,date3,user1131,produit119,event_name1,,
year1,month1,day8,date8,user1252,produit119,event_name1,,
year1,month1,day2,date2,user1618,produit119,event_name1,,
year1,month1,day2,date2,user1618,produit119,event_name1,,
year1,month1,day2,date2,user1618,produit119,event_name1,,
year1,month1,day6,date6,user1921,produit119,event_name1,,
year1,month1,day6,date6,user1954,produit119,event_name1,,
year1,month1,day8,date8,user1984,produit119,event_name1,,
year1,month1,day8,date8,user2042,produit119,event_name1,,
year1,month1,day6,date6,user2121,produit119,event_name1,,
year1,month1,day7,date7,user2121,produit119,event_name1,,
year1,month1,day8,date8,user2179,produit119,event_name1,,
year1,month1,day8,date8,user2248,produit119,event_name1,,
year1,month1,day8,date8,user2248,produit119,event_name1,,
year1,month1,day8,date8,user2248,produit119,event_name1,,
year1,month1,day6,date6,user2274,produit119,event_name1,,
year1,month1,day1,date1,user2329,produit119,event_name1,,
year1,month1,day7,date7,user2329,produit119,event_name1,,
year1,month1,day3,date3,user2390,produit119,event_name1,,
year1,month1,day8,date8,user2463,produit119,event_name1,,
year1,month1,day1,date1,user2482,produit119,event_name1,,
year1,month1,day5,date5,user2882,produit119,event_name1,,
year1,month1,day5,date5,user2882,produit119,event_name1,,
year1,month1,day5,date5,user2882,produit119,event_name1,,
year1,month1,day5,date5,user2882,produit119,event_name1,,
year1,month1,day6,date6,user2885,produit119,event_name1,,
year1,month1,day5,date5,user2931,produit119,event_name1,,
year1,month1,day5,date5,user2931,produit119,event_name1,,
year1,month1,day8,date8,user3086,produit119,event_name1,,
year1,month1,day5,date5,user3153,produit119,event_name1,,
year1,month1,day8,date8,user3165,produit119,event_name1,,
year1,month1,day7,date7,user3233,produit119,event_name1,,
year1,month1,day8,date8,user3509,produit119,event_name1,,
year1,month1,day3,date3,user3570,produit119,event_name1,,
year1,month1,day1,date1,user3595,produit119,event_name1,,
year1,month1,day3,date3,user3673,produit119,event_name1,,
year1,month1,day3,date3,user3901,produit119,event_name1,,
year1,month1,day3,date3,user3901,produit119,event_name1,,
year1,month1,day8,date8,user4036,produit119,event_name1,,
year1,month1,day5,date5,user4095,produit119,event_name1,,
year1,month1,day6,date6,user4117,produit119,event_name1,,
year1,month1,day6,date6,user4117,produit119,event_name1,,
year1,month1,day1,date1,user4216,produit119,event_name1,,
year1,month1,day2,date2,user4226,produit119,event_name1,,
year1,month1,day2,date2,user4226,produit119,event_name1,,
year1,month1,day7,date7,user4448,produit119,event_name1,,
year1,month1,day7,date7,user4448,produit119,event_name1,,
year1,month1,day7,date7,user4448,produit119,event_name1,,
year1,month1,day7,date7,user4448,produit119,event_name1,,
year1,month1,day6,date6,user4540,produit119,event_name1,,
year1,month1,day2,date2,user4607,produit119,event_name1,,
year1,month1,day7,date7,user4657,produit119,event_name1,,
year1,month1,day8,date8,user4701,produit119,event_name1,,
year1,month1,day8,date8,user4778,produit119,event_name1,,
year1,month1,day4,date4,user4810,produit119,event_name1,,
year1,month1,day1,date1,user4975,produit119,event_name1,,
year1,month1,day4,date4,user4998,produit119,event_name1,,
year1,month1,day1,date1,user5047,produit119,event_name1,,
year1,month1,day5,date5,user5073,produit119,event_name1,,
year1,month1,day5,date5,user5220,produit119,event_name1,,
year1,month1,day2,date2,user5269,produit119,event_name1,,
year1,month1,day2,date2,user5269,produit119,event_name1,,
year1,month1,day8,date8,user5282,produit119,event_name1,,
year1,month1,day7,date7,user5333,produit119,event_name1,,
year1,month1,day8,date8,user5345,produit119,event_name1,,
year1,month1,day8,date8,user5790,produit119,event_name1,,
year1,month1,day8,date8,user5894,produit119,event_name1,,
year1,month1,day2,date2,user6120,produit119,event_name1,,
year1,month1,day3,date3,user6413,produit119,event_name1,,
year1,month1,day2,date2,user6497,produit119,event_name1,,
year1,month1,day6,date6,user6684,produit119,event_name1,,
year1,month1,day8,date8,user6691,produit119,event_name1,,
year1,month1,day2,date2,user6735,produit119,event_name1,,
year1,month1,day8,date8,user6741,produit119,event_name1,,
year1,month1,day8,date8,user6964,produit119,event_name1,,
year1,month1,day2,date2,user7053,produit119,event_name1,,
year1,month1,day7,date7,user7333,produit119,event_name1,,
year1,month1,day7,date7,user7333,produit119,event_name1,,
year1,month1,day4,date4,user7631,produit119,event_name1,,
year1,month1,day4,date4,user7631,produit119,event_name1,,
year1,month1,day3,date3,user7734,produit119,event_name1,,
year1,month1,day7,date7,user7806,produit119,event_name1,,
year1,month1,day8,date8,user7839,produit119,event_name1,,
year1,month1,day7,date7,user7907,produit119,event_name1,,
year1,month1,day2,date2,user8005,produit119,event_name1,,
year1,month1,day2,date2,user8005,produit119,event_name1,,
year1,month1,day2,date2,user8005,produit119,event_name1,,
year1,month1,day2,date2,user8005,produit119,event_name1,,
year1,month1,day6,date6,user8125,produit119,event_name1,,
year1,month1,day8,date8,user8157,produit119,event_name1,,
year1,month1,day5,date5,user8356,produit119,event_name1,,
year1,month1,day5,date5,user8356,produit119,event_name1,,
year1,month1,day5,date5,user8356,produit119,event_name1,,
year1,month1,day2,date2,user8381,produit119,event_name1,,
year1,month1,day6,date6,user8416,produit119,event_name1,,
year1,month1,day6,date6,user94,produit120,event_name1,,
year1,month1,day2,date2,user176,produit120,event_name1,,
year1,month1,day4,date4,user406,produit120,event_name1,,
year1,month1,day8,date8,user516,produit120,event_name1,,
year1,month1,day1,date1,user641,produit120,event_name1,,
year1,month1,day3,date3,user801,produit120,event_name1,,
year1,month1,day3,date3,user801,produit120,event_name1,,
year1,month1,day4,date4,user1008,produit120,event_name1,,
year1,month1,day4,date4,user1008,produit120,event_name1,,
year1,month1,day7,date7,user1054,produit120,event_name1,,
year1,month1,day8,date8,user1054,produit120,event_name1,,
year1,month1,day1,date1,user1331,produit120,event_name1,,
year1,month1,day1,date1,user1350,produit120,event_name1,,
year1,month1,day1,date1,user1434,produit120,event_name1,,
year1,month1,day5,date5,user1489,produit120,event_name1,,
year1,month1,day6,date6,user2121,produit120,event_name1,,
year1,month1,day7,date7,user2121,produit120,event_name1,,
year1,month1,day2,date2,user2245,produit120,event_name1,,
year1,month1,day1,date1,user2276,produit120,event_name1,,
year1,month1,day6,date6,user2885,produit120,event_name1,,
year1,month1,day5,date5,user3153,produit120,event_name1,,
year1,month1,day1,date1,user3313,produit120,event_name1,,
year1,month1,day7,date7,user3327,produit120,event_name1,,
year1,month1,day7,date7,user3327,produit120,event_name1,,
year1,month1,day2,date2,user3583,produit120,event_name1,,
year1,month1,day1,date1,user3602,produit120,event_name1,,
year1,month1,day3,date3,user3688,produit120,event_name1,,
year1,month1,day8,date8,user3883,produit120,event_name1,,
year1,month1,day3,date3,user3891,produit120,event_name1,,
year1,month1,day1,date1,user4045,produit120,event_name1,,
year1,month1,day5,date5,user4493,produit120,event_name1,,
year1,month1,day2,date2,user4496,produit120,event_name1,,
year1,month1,day4,date4,user4883,produit120,event_name1,,
year1,month1,day1,date1,user4933,produit120,event_name1,,
year1,month1,day6,date6,user4990,produit120,event_name1,,
year1,month1,day4,date4,user5029,produit120,event_name1,,
year1,month1,day4,date4,user5161,produit120,event_name1,,
year1,month1,day3,date3,user5195,produit120,event_name1,,
year1,month1,day4,date4,user5320,produit120,event_name1,,
year1,month1,day1,date1,user5356,produit120,event_name1,,
year1,month1,day1,date1,user5382,produit120,event_name1,,
year1,month1,day8,date8,user5427,produit120,event_name1,,
year1,month1,day8,date8,user5427,produit120,event_name1,,
year1,month1,day4,date4,user5430,produit120,event_name1,,
year1,month1,day4,date4,user5430,produit120,event_name1,,
year1,month1,day3,date3,user5632,produit120,event_name1,,
year1,month1,day3,date3,user5632,produit120,event_name1,,
year1,month1,day4,date4,user5632,produit120,event_name1,,
year1,month1,day2,date2,user5634,produit120,event_name1,,
year1,month1,day2,date2,user5634,produit120,event_name1,,
year1,month1,day1,date1,user5682,produit120,event_name1,,
year1,month1,day1,date1,user5682,produit120,event_name1,,
year1,month1,day1,date1,user5682,produit120,event_name1,,
year1,month1,day7,date7,user5810,produit120,event_name1,,
year1,month1,day5,date5,user6026,produit120,event_name1,,
year1,month1,day1,date1,user6130,produit120,event_name1,,
year1,month1,day1,date1,user6223,produit120,event_name1,,
year1,month1,day3,date3,user6288,produit120,event_name1,,
year1,month1,day3,date3,user6288,produit120,event_name1,,
year1,month1,day4,date4,user6336,produit120,event_name1,,
year1,month1,day4,date4,user6989,produit120,event_name1,,
year1,month1,day7,date7,user6989,produit120,event_name1,,
year1,month1,day3,date3,user7006,produit120,event_name1,,
year1,month1,day4,date4,user7076,produit120,event_name1,,
year1,month1,day3,date3,user7156,produit120,event_name1,,
year1,month1,day8,date8,user7267,produit120,event_name1,,
year1,month1,day5,date5,user7299,produit120,event_name1,,
year1,month1,day2,date2,user7568,produit120,event_name1,,
year1,month1,day1,date1,user7851,produit120,event_name1,,
year1,month1,day8,date8,user7977,produit120,event_name1,,
year1,month1,day4,date4,user8248,produit120,event_name1,,
year1,month1,day5,date5,user8262,produit120,event_name1,,
year1,month1,day5,date5,user8281,produit120,event_name1,,
year1,month1,day6,date6,user8296,produit120,event_name1,,
year1,month1,day6,date6,user8296,produit120,event_name1,,
year1,month1,day5,date5,user8315,produit120,event_name1,,
year1,month1,day5,date5,user8315,produit120,event_name1,,
year1,month1,day3,date3,user8447,produit120,event_name1,,
year1,month1,day6,date6,user408,produit121,event_name1,,
year1,month1,day8,date8,user4494,produit121,event_name1,,
year1,month1,day4,date4,user445,produit122,event_name1,,
year1,month1,day5,date5,user657,produit122,event_name1,,
year1,month1,day6,date6,user1060,produit122,event_name1,,
year1,month1,day3,date3,user2087,produit122,event_name1,,
year1,month1,day6,date6,user2121,produit122,event_name1,,
year1,month1,day6,date6,user2336,produit122,event_name1,,
year1,month1,day4,date4,user2652,produit122,event_name1,,
year1,month1,day6,date6,user2660,produit122,event_name1,,
year1,month1,day1,date1,user2691,produit122,event_name1,,
year1,month1,day3,date3,user3591,produit122,event_name1,,
year1,month1,day7,date7,user4903,produit122,event_name1,,
year1,month1,day5,date5,user6074,produit122,event_name1,,
year1,month1,day5,date5,user6074,produit122,event_name1,,
year1,month1,day3,date3,user6428,produit122,event_name1,,
year1,month1,day3,date3,user6428,produit122,event_name1,,
year1,month1,day4,date4,user6500,produit122,event_name1,,
year1,month1,day4,date4,user6500,produit122,event_name1,,
year1,month1,day3,date3,user6914,produit122,event_name1,,
year1,month1,day3,date3,user6914,produit122,event_name1,,
year1,month1,day1,date1,user6972,produit122,event_name1,,
year1,month1,day3,date3,user6978,produit122,event_name1,,
year1,month1,day3,date3,user6978,produit122,event_name1,,
year1,month1,day7,date7,user7424,produit122,event_name1,,
year1,month1,day7,date7,user7424,produit122,event_name1,,
year1,month1,day6,date6,user8124,produit122,event_name1,,
year1,month1,day6,date6,user8124,produit122,event_name1,,
year1,month1,day6,date6,user8124,produit122,event_name1,,
year1,month1,day6,date6,user8124,produit122,event_name1,,
year1,month1,day7,date7,user61,produit123,event_name1,,
year1,month1,day6,date6,user94,produit123,event_name1,,
year1,month1,day6,date6,user94,produit123,event_name1,,
year1,month1,day5,date5,user242,produit123,event_name1,,
year1,month1,day5,date5,user273,produit123,event_name1,,
year1,month1,day2,date2,user341,produit123,event_name1,,
year1,month1,day4,date4,user406,produit123,event_name1,,
year1,month1,day4,date4,user452,produit123,event_name1,,
year1,month1,day4,date4,user452,produit123,event_name1,,
year1,month1,day4,date4,user452,produit123,event_name1,,
year1,month1,day4,date4,user452,produit123,event_name1,,
year1,month1,day4,date4,user688,produit123,event_name1,,
year1,month1,day7,date7,user710,produit123,event_name1,,
year1,month1,day1,date1,user879,produit123,event_name1,,
